gene_id	gene_name	acronym	geneProduct	A86	A256	A485	A86256	A86485	dnf2
medtr.A17.gnm5.ann1_6.MtrunA17Chr3g0092881	MtrunA17Chr3g0092881	MtLegin38	Leginsulin	-1.92317218282659	-3.4057851332464	-7.6955752611523	-4.82813855702151	2.58483216830467	1.18116228246282
medtr.A17.gnm5.ann1_6.MtrunA17Chr3g0096071	MtrunA17Chr3g0096071	""	""	0.780560227250018	1.5699400826277	1.62150964488164	1.91261700962136	-0.0822918171726293	-8.91259398944434
medtr.A17.gnm5.ann1_6.MtrunA17Chr3g0096601	MtrunA17Chr3g0096601	""	""	0	0	0	0	0	9.45884939844337
medtr.A17.gnm5.ann1_6.MtrunA17Chr3g0099201	MtrunA17Chr3g0099201	""	""	-0.254212082392642	-1.9469467647292	-7.07492824576528	-3.09818088394124	0.640333826695872	0.204225569401543
medtr.A17.gnm5.ann1_6.MtrunA17Chr3g0101631	MtrunA17Chr3g0101631	MtCYP71D75	Cytochrome P450 monooxygenase	4.96459145865561	6.81252275305318	6.52625745792994	6.3001514679894	0	6.3695747730277
medtr.A17.gnm5.ann1_6.MtrunA17Chr3g0104591	MtrunA17Chr3g0104591	MtKunitz28	Kunitz-P Trypsin Inhibitor	5.94097176840112	7.6789482213557	7.05992354283341	4.78576891072012	3.56167328899776	3.33121281933768
medtr.A17.gnm5.ann1_6.MtrunA17Chr3g0105081	MtrunA17Chr3g0105081	MtMOT1.3	Molybdate transporter	-2.18217562366612	-3.63428788060546	-4.27454693561126	-4.47655706751123	-4.88575556804758	-11.4297913486056
medtr.A17.gnm5.ann1_6.MtrunA17Chr3g0105321	MtrunA17Chr3g0105321	""	""	-0.461834891249731	-0.118740667853435	0.965570912344369	-0.494798746730561	-4.46551360009049	-7.73185475010028
medtr.A17.gnm5.ann1_6.MtrunA17Chr3g0105691	MtrunA17Chr3g0105691	""	""	-0.414066043382198	-2.97229741457792	-5.68566979187478	-9.19698684708622	0.032520692288437	-2.04620615348472
medtr.A17.gnm5.ann1_6.MtrunA17Chr3g0107101	MtrunA17Chr3g0107101	""	""	0	0	0	0	0	9.61597462884991
medtr.A17.gnm5.ann1_6.MtrunA17Chr3g0108941	MtrunA17Chr3g0108941	""	""	-1.07333939700368	-3.390775860289	-6.92121196515767	-8.3306580652395	0.0364999435041108	-1.9539902361175
medtr.A17.gnm5.ann1_6.MtrunA17Chr3g0109001	MtrunA17Chr3g0109001	""	""	-1.79001792513851	-4.62457508621488	-9.74993565939822	-6.95819311063644	0.120818635520509	-1.98190642009058
medtr.A17.gnm5.ann1_6.MtrunA17Chr3g0109011	MtrunA17Chr3g0109011	""	""	-1.82147240403317	-4.22035265204165	-9.20664086180967	-9.28308518989151	-0.265643832750516	-2.05129336536963
medtr.A17.gnm5.ann1_6.MtrunA17Chr3g0109021	MtrunA17Chr3g0109021	""	""	-1.23785821770305	-4.1019151443228	-7.9569671412565	-10.8243117215542	0.0642354265255655	-1.42488799214221
medtr.A17.gnm5.ann1_6.MtrunA17Chr3g0111181	MtrunA17Chr3g0111181	""	""	6.33555573287079	7.61499999748925	6.65697900014084	5.97833810520984	2.83249998748432	2.94399615299975
medtr.A17.gnm5.ann1_6.MtrunA17Chr3g0111191	MtrunA17Chr3g0111191	MtLegin6	Leginsulin 6	5.92782486866937	6.89438580063242	6.16107378297608	5.79483699091757	1.30507798707994	0.988351759672543
medtr.A17.gnm5.ann1_6.MtrunA17Chr3g0112251	MtrunA17Chr3g0112251	""	""	5.93556599012979	6.45019245443256	5.68317225498914	6.43988690694535	2.40885499605927	3.86726213194425
medtr.A17.gnm5.ann1_6.MtrunA17Chr3g0112871	MtrunA17Chr3g0112871	""	""	-1.09934250507884	-1.69172002917905	-1.23811103729747	-1.81371043828884	-4.39702096262642	-7.66551416327972
medtr.A17.gnm5.ann1_6.MtrunA17Chr3g0113091	MtrunA17Chr3g0113091	""	""	-1.92466125091185	-5.89216035291498	-7.92302951400002	-3.49056121272003	-0.260661688219207	-0.3080494328807
medtr.A17.gnm5.ann1_6.MtrunA17Chr3g0114151	MtrunA17Chr3g0114151	""	""	-1.12993661648321	-2.50212499540994	-1.91321337775374	-6.78760263047796	1.25780522670419	-6.78760263047796
medtr.A17.gnm5.ann1_6.MtrunA17Chr3g0114191	MtrunA17Chr3g0114191	""	""	-0.562655421545457	-3.17110873780334	-3.69375873382878	-7.45745129613999	-0.522018135636692	-2.42454929038851
medtr.A17.gnm5.ann1_6.MtrunA17Chr3g0115421	MtrunA17Chr3g0115421	""	""	-4.90881796003788	-6.40680146818939	-4.53876815038927	-5.26676606650802	1.00330557804275	1.13066114959624
medtr.A17.gnm5.ann1_6.MtrunA17Chr3g0121931	MtrunA17Chr3g0121931	""	""	3.2088659237192	6.59736834872581	6.06992114695357	6.45400378971759	5.06219583688852	6.51902316534626
medtr.A17.gnm5.ann1_6.MtrunA17Chr3g0125611	MtrunA17Chr3g0125611	""	""	3.53052627709855	6.5592827389029	7.66135275982152	5.97084168156526	5.08831535490777	5.8220929754405
medtr.A17.gnm5.ann1_6.MtrunA17Chr3g0131951	MtrunA17Chr3g0131951	MtSWEET13	sucrose transporter	0	0	0	0	6.51095501942199	8.41568456598087
medtr.A17.gnm5.ann1_6.MtrunA17Chr3g0136551	MtrunA17Chr3g0136551	""	""	-3.10417448222909	-7.22820762141743	-5.17596032533561	-3.25675604227089	-0.70001160508061	-0.899847171916023
medtr.A17.gnm5.ann1_6.MtrunA17Chr3g0136611	MtrunA17Chr3g0136611	""	""	0	0	4.31348938535572	1.98542650354564	3.26756412161356	7.6144647888763
medtr.A17.gnm5.ann1_6.MtrunA17Chr3g0137931	MtrunA17Chr3g0137931	MtPNP1	Plant Natriuretic Peptide	5.92255191821746	6.3184228858331	5.61979509879681	6.07226126530285	-0.289791671893771	0.122134234162081
medtr.A17.gnm5.ann1_6.MtrunA17Chr3g0141601	MtrunA17Chr3g0141601	""	""	-0.389813623208199	-0.407417363972918	-0.907987346812225	-0.632239811211223	-5.60980224690778	-6.08014232688578
medtr.A17.gnm5.ann1_6.MtrunA17Chr4g0008041	MtrunA17Chr4g0008041	""	""	-1.73606429001378	-1.18086087087442	-1.78500973690966	-2.2331703244222	-5.79968473344392	-8.20949003376944
medtr.A17.gnm5.ann1_6.MtrunA17Chr4g0009671	MtrunA17Chr4g0009671	""	""	-1.80367333588237	-2.12817586356387	-7.37856297576007	-5.39313647221443	1.50646845120832	0.452895113520257
medtr.A17.gnm5.ann1_6.MtrunA17Chr4g0011771	MtrunA17Chr4g0011771	""	""	7.52390265876944	6.68695771734351	7.68462358414137	8.22087803016506	0	8.40393218371582
medtr.A17.gnm5.ann1_6.MtrunA17Chr4g0012311	MtrunA17Chr4g0012311	MtNCR-new32	Nodule-specific Cysteine-Rich peptide	-2.38561634756295	-6.90551427518365	-1.88538933509024	-1.97491533855196	-1.67215798825089	-1.05488086900082
medtr.A17.gnm5.ann1_6.MtrunA17Chr4g0020871	MtrunA17Chr4g0020871	""	""	4.84590349856295	4.15040056846854	4.00471238968713	4.38260910528131	-1.00413140490582	-0.953121492068024
medtr.A17.gnm5.ann1_6.MtrunA17Chr4g0022911	MtrunA17Chr4g0022911	MtMYB014	Myeloblastosis (MYB) transcription factor 14	-3.90325013449571	-5.70201960729388	-7.10498241114109	-5.6877867684806	-0.243972697676641	-0.00538369830279455
medtr.A17.gnm5.ann1_6.MtrunA17Chr4g0023111	MtrunA17Chr4g0023111	""	""	-1.56155666778346	-2.44773710000931	-4.57337346190553	-7.44124877600341	-2.47440566528898	-1.77150895637962
medtr.A17.gnm5.ann1_6.MtrunA17Chr4g0027641	MtrunA17Chr4g0027641	""	""	0.558278675305805	-0.159147606251255	-1.06442826951317	-0.780356622601295	-6.55752116970536	-6.55752116970536
medtr.A17.gnm5.ann1_6.MtrunA17Chr4g0028511	MtrunA17Chr4g0028511	""	""	-3.70043745281073	-6.9093654291987	-4.85658213261461	-6.9093654291987	-1.76085890179122	-0.707635750872147
medtr.A17.gnm5.ann1_6.MtrunA17Chr4g0029841	MtrunA17Chr4g0029841	""	""	-0.81963833362775	-0.59481476902272	-0.613772181240232	-0.990883291721675	-4.37765064179315	-7.85866080850846
medtr.A17.gnm5.ann1_6.MtrunA17Chr4g0029981	MtrunA17Chr4g0029981	""	""	0.647947614908088	-0.295914300994774	-0.94913061178088	-0.366109951175088	-7.86116595056484	-4.52978530624443
medtr.A17.gnm5.ann1_6.MtrunA17Chr4g0030371	MtrunA17Chr4g0030371	""	""	5.199165261877	6.34626451054696	8.01555515223136	5.31030939084435	0	3.33156651938691
medtr.A17.gnm5.ann1_6.MtrunA17Chr4g0035331	MtrunA17Chr4g0035331	""	""	0.247552252818955	0.265057010702755	0.692659820268956	-0.137624082766576	-6.92578987058652	-5.21806091398793
medtr.A17.gnm5.ann1_6.MtrunA17Chr4g0037451	MtrunA17Chr4g0037451	""	""	-2.45314436480375	-6.58251769557034	-4.53027039948852	-3.27923743536321	-0.697465749142361	-0.0288567254131276
medtr.A17.gnm5.ann1_6.MtrunA17Chr4g0040551	MtrunA17Chr4g0040551	""	""	4.12767168433249	3.35942199247513	2.05278329658409	3.68582560931817	6.54745117989263	6.01010847903234
medtr.A17.gnm5.ann1_6.MtrunA17Chr4g0042851	MtrunA17Chr4g0042851	""	""	-3.4859491843854	-4.8311559406316	-8.57010322684175	-5.2671313483663	1.27440716482168	0.948316859932468
medtr.A17.gnm5.ann1_6.MtrunA17Chr4g0044681	MtrunA17Chr4g0044681	MtDNF2	does not fix nitrogen 2 (phosphatidylinositol phospholipase C-like)	0.395970097238573	0.509521516057555	0.540168926701784	0.665793749417317	0.174884017263299	-15.0621186881487
medtr.A17.gnm5.ann1_6.MtrunA17Chr4g0044851	MtrunA17Chr4g0044851	MtCYP707A107	Cytochrome P450 monooxygenase	-1.19127134319925	-4.01600804916411	-2.49729412906779	-7.37510868465913	-3.57184275150121	-4.0437100099441
medtr.A17.gnm5.ann1_6.MtrunA17Chr4g0044871	MtrunA17Chr4g0044871	""	""	-5.22244023171195	-5.55082275485747	-7.18171244532126	-5.83205037357227	-0.395830742877405	-0.675788972256675
medtr.A17.gnm5.ann1_6.MtrunA17Chr4g0044911	MtrunA17Chr4g0044911	""	""	-4.11768499506757	-4.51527521679549	-9.19841009912889	-4.42396699142419	-0.473869232125878	-0.942392907750515
medtr.A17.gnm5.ann1_6.MtrunA17Chr4g0047851	MtrunA17Chr4g0047851	""	""	-0.490818340998802	-2.04016856674137	-1.75304671810676	-1.97272896349265	-4.45182949401953	-8.01168263200111
medtr.A17.gnm5.ann1_6.MtrunA17Chr4g0050671	MtrunA17Chr4g0050671	""	""	-1.42757968047213	-2.00323749783947	-2.0328828242992	-2.53177863416064	-5.02328958006126	-8.29117081871205
medtr.A17.gnm5.ann1_6.MtrunA17Chr4g0054261	MtrunA17Chr4g0054261	""	""	0.514899927544996	0.00493730032700084	-0.0524599480659748	-1.32411049138283	-6.87233555833081	-8.53064433218227
medtr.A17.gnm5.ann1_6.MtrunA17Chr4g0054551	MtrunA17Chr4g0054551	""	""	-4.28846037056784	-4.49578827882675	-5.59309728977931	-8.48232731738502	-0.395101040409907	-0.810371501569319
medtr.A17.gnm5.ann1_6.MtrunA17Chr4g0054561	MtrunA17Chr4g0054561	""	""	-4.92094561298432	-5.65794985115326	-6.12714230652862	-10.6513521459876	-0.206976602664159	-0.710851318103446
medtr.A17.gnm5.ann1_6.MtrunA17Chr4g0055691	MtrunA17Chr4g0055691	""	""	-4.59680064774725	-6.09366153323647	-8.93635946909596	-5.63880925571349	-0.234366791168636	-1.13297112483276
medtr.A17.gnm5.ann1_6.MtrunA17Chr4g0055701	MtrunA17Chr4g0055701	""	""	-3.11251897988279	-8.1967299824733	-5.33007654066751	-3.75616917651905	-0.0243143352182399	-0.470525358330348
medtr.A17.gnm5.ann1_6.MtrunA17Chr4g0056601	MtrunA17Chr4g0056601	""	""	0	4.50008592593206	5.6805242433418	5.69489820057562	0	8.28190872458063
medtr.A17.gnm5.ann1_6.MtrunA17Chr4g0058101	MtrunA17Chr4g0058101	""	""	-3.70534444391509	-7.4229558064818	-4.49806764955632	-5.4769656034307	-2.1338407960579	-3.11938669268685
medtr.A17.gnm5.ann1_6.MtrunA17Chr4g0063721	MtrunA17Chr4g0063721	""	""	6.92609978455559	8.46478403548021	8.34384755062135	8.56323568199158	2.89912563551164	2.96281034886073
medtr.A17.gnm5.ann1_6.MtrunA17Chr4g0066581	MtrunA17Chr4g0066581	MtESL16_2|MtESL2.3	Sugar transporter ERD6-like|early-responsive to dehydration six-like	4.33682434794867	7.27920111021632	8.54522532617307	7.84381524010653	7.66989544847488	8.51672816161085
medtr.A17.gnm5.ann1_6.MtrunA17Chr4g0069861	MtrunA17Chr4g0069861	""	""	6.12413131643506	6.63980695101251	5.3874467954062	3.98502738771284	2.40885499605927	6.06112800951622
medtr.A17.gnm5.ann1_6.MtrunA17Chr4g0070241	MtrunA17Chr4g0070241	""	""	0.0434008645124201	-1.13519857511218	-0.656070145842454	-1.09832356382949	-6.79073538351609	-6.79073538351609
medtr.A17.gnm5.ann1_6.MtrunA17Chr4g0071111	MtrunA17Chr4g0071111	MtCKX2	cytokinin oxidase 2	-0.986766863152413	-3.41830374736465	-7.7058237267134	-4.40525720371165	-0.272023731022927	0.299609938006367
medtr.A17.gnm5.ann1_6.MtrunA17Chr5g0396181	MtrunA17Chr5g0396181	""	""	-3.64300805734059	-5.49480259057096	-4.6588577191175	-7.525671751656	1.07953588611791	0.245904000292257
medtr.A17.gnm5.ann1_6.MtrunA17Chr5g0396191	MtrunA17Chr5g0396191	""	""	-3.77021749162251	-5.32312348845385	-7.35399264953889	-7.35399264953889	0.288455637217999	-1.62317133640998
medtr.A17.gnm5.ann1_6.MtrunA17Chr5g0398071	MtrunA17Chr5g0398071	""	""	-4.75892659544079	-4.48569587715889	-6.18666636386357	-2.47072031339152	0.464614510858362	-1.10773081721656
medtr.A17.gnm5.ann1_6.MtrunA17Chr5g0398091	MtrunA17Chr5g0398091	""	""	-5.80634994101675	-5.2741016732762	-6.96012147522807	-2.75548711706902	0.0867426464855082	-1.36146596740866
medtr.A17.gnm5.ann1_6.MtrunA17Chr5g0399371	MtrunA17Chr5g0399371	""	""	3.20698793938224	7.15962067387726	6.62434513663323	4.44727356553307	2.89912563551164	2.46839088999173
medtr.A17.gnm5.ann1_6.MtrunA17Chr5g0401711	MtrunA17Chr5g0401711	MtPIP4	PAMP-induced Secreted Peptide	-1.87087361116826	-1.87087361116826	-1.87087361116826	-1.87087361116826	5.46134677650351	4.5377119293444
medtr.A17.gnm5.ann1_6.MtrunA17Chr5g0402471	MtrunA17Chr5g0402471	MtCEP5	C-terminally encoded peptide	-0.468541647747202	-3.16818783987667	-3.16818783987667	-3.16818783987667	5.85056412786463	5.54754579629766
medtr.A17.gnm5.ann1_6.MtrunA17Chr5g0402631	MtrunA17Chr5g0402631	MtNodGRP25	Nodule-specific Glycine-rich	-1.72721011289083	-1.87838664993379	-0.429438283154966	-0.765652556573503	-3.35194006486766	-7.84937947447723
medtr.A17.gnm5.ann1_6.MtrunA17Chr5g0405001	MtrunA17Chr5g0405001	MtCYP84A17	Cytochrome P450 monooxygenase	-0.290774381419239	-0.213083009658072	0.780628278667661	0.0229289442691537	-5.9186887552715	3.56779492245072
medtr.A17.gnm5.ann1_6.MtrunA17Chr5g0406281	MtrunA17Chr5g0406281	""	""	3.64404251843173	6.54776714662796	7.03176092215256	6.10557683927538	0.781268379192137	3.53974276568666
medtr.A17.gnm5.ann1_6.MtrunA17Chr5g0406671	MtrunA17Chr5g0406671	""	""	-2.30794548816262	-4.03561809538726	-4.52717335347806	-7.39398738601657	-2.33152301009121	-4.43081982228905
medtr.A17.gnm5.ann1_6.MtrunA17Chr5g0407731	MtrunA17Chr5g0407731	MtGAOL11	Gibberellin-oxidase like 11	-0.808771397609391	0.409014436876792	0.709420021702938	0.607967789450733	-7.28881953473478	-7.28881953473478
medtr.A17.gnm5.ann1_6.MtrunA17Chr5g0408431	MtrunA17Chr5g0408431	""	""	5.08575683543068	7.38846266174115	7.05860246818297	7.68175248866345	0	5.30446167913649
medtr.A17.gnm5.ann1_6.MtrunA17Chr5g0408701	MtrunA17Chr5g0408701	""	""	-1.37933248621605	-2.33941597488539	-1.65452957718224	-2.46618778633793	-6.24893465910924	-3.76331148159614
medtr.A17.gnm5.ann1_6.MtrunA17Chr5g0408911	MtrunA17Chr5g0408911	""	""	-1.2608944313364	-3.1667730267811	-3.1667730267811	-3.1667730267811	6.81650098445947	4.27036280558984
medtr.A17.gnm5.ann1_6.MtrunA17Chr5g0410321	MtrunA17Chr5g0410321	""	""	4.1257912278285	6.10948449209934	7.41855608924258	5.98902869600632	1.65830877385146	1.70790196563593
medtr.A17.gnm5.ann1_6.MtrunA17Chr5g0414771	MtrunA17Chr5g0414771	""	""	-0.588202861916188	-0.981316458034592	-0.948925811326969	-1.39792306369838	-5.25445447932024	-7.63679334212
medtr.A17.gnm5.ann1_6.MtrunA17Chr5g0420481	MtrunA17Chr5g0420481	""	""	-3.28182491632013	-4.75789469582198	-8.11626398645129	-4.81871377306882	-0.903675190653139	-0.454376052775206
medtr.A17.gnm5.ann1_6.MtrunA17Chr5g0424051	MtrunA17Chr5g0424051	""	""	-4.07907884261969	-3.00044404764008	-7.28800681900766	-5.30289442052821	0.909439724753192	1.3005135911416
medtr.A17.gnm5.ann1_6.MtrunA17Chr5g0425361	MtrunA17Chr5g0425361	""	""	5.658181287759	7.92012256530538	9.01911047001271	10.0063098630872	2.90347373378693	6.94615812094812
medtr.A17.gnm5.ann1_6.MtrunA17Chr5g0426311	MtrunA17Chr5g0426311	""	""	-6.634462461199	-6.634462461199	-3.76796959312649	-2.95462797839386	2.09696635113494	1.35832152438188
medtr.A17.gnm5.ann1_6.MtrunA17Chr5g0430811	MtrunA17Chr5g0430811	""	""	-1.78881395820081	-0.996963514132897	-1.01632786915805	-1.85461766461593	-5.78959855248348	-2.51727192881886
medtr.A17.gnm5.ann1_6.MtrunA17Chr5g0431571	MtrunA17Chr5g0431571	MtTPS10	terpene synthase 10	5.64843221999641	6.11660892077523	6.38020867606571	5.74511369952225	-1.87231770230701	3.91896644725261
medtr.A17.gnm5.ann1_6.MtrunA17Chr5g0437581	MtrunA17Chr5g0437581	""	""	-0.305908023012784	-0.874623390908726	-1.47425058532158	-1.08904540063512	-4.73766817549472	-8.00400932550451
medtr.A17.gnm5.ann1_6.MtrunA17Chr5g0440201	MtrunA17Chr5g0440201	""	""	-1.9641408142141	-4.17601410401973	-3.22274764053442	-1.93872648848134	-7.53490965608038	-5.8271806994818
medtr.A17.gnm5.ann1_6.MtrunA17Chr5g0442701	MtrunA17Chr5g0442701	""	""	6.52979433387307	6.06533371796961	7.5453225224804	7.9228460207921	2.48603663557044	5.92839479560703
medtr.A17.gnm5.ann1_6.MtrunA17Chr5g0446291	MtrunA17Chr5g0446291	""	""	-0.919064003885847	-2.55147412337895	-1.63733193954435	-1.53487092788638	-3.76129026246916	-8.1172983426331
medtr.A17.gnm5.ann1_6.MtrunA17Chr6g0450451	MtrunA17Chr6g0450451	""	""	-0.00748213387197952	0.466981189963445	0.266580617026028	0.294086354197063	-5.84073144956789	-7.03585820270614
medtr.A17.gnm5.ann1_6.MtrunA17Chr6g0450471	MtrunA17Chr6g0450471	""	""	0.513742798621461	0.8180194860515	0.617371721642827	0.35918901783489	-4.74291165471879	-7.64453205878145
